TIPOVOL;GRED;ISBN;CODVOL;TITOLO;ANNO;PREZZO;PESO;PAGINE
0-Scolastico;03D;9788808621191;62119;MELCHIORI*KEEP UP FASHION (CLT)  LD ;15;23.50;700;256
0-Scolastico;03N;9788808543738;54373;MENAGGIA*FILIERE AGROALIMENT (LU LD ;18;24.20;690;320
0-Scolastico;03N;9788808621214;62121;MENAGGIA*IND.AGROALIM 1 (LUC)    LD ;15;23.30;630;288
0-Scolastico;03N;9788808337375;33737;MENAGGIA*IND.AGROALIM 2 (LUC)    LD ;16;32.20;730;416
0-Scolastico;03N;9788808399953;39995;MENAGGIA*IND.AGROALIM 2E 1 (LUC LDM ;21;24.30;760;304
0-Scolastico;03T;9788808214492;21449;MIRANDOLA*CORSO ELETTR 1 LMS        ;12;32.90;800;440
0-Scolastico;03T;9788808214515;21451;MIRANDOLA*CORSO ELETTR 2 LMS        ;12;31.70;880;408
0-Scolastico;03T;9788808214577;21457;MIRANDOLA*CORSO ELETTR 3 LMS        ;12;35.90;850;480
0-Scolastico;03T;9788808261267;26126;MIRANDOLA*ELETTROTECN/ELETT 1 LMS   ;12;33.30;800;448
0-Scolastico;03T;9788808114716;11471;MIRANDOLA*ELETTROTECN/ELETT 2 LMS   ;12;38.00;1150;648
0-Scolastico;03T;9788808114778;11477;MIRANDOLA*ELETTROTECN/ELETT 3 LMS   ;12;37.40;900;464
0-Scolastico;03T;9788808820549;82054;MIRANDOLA*PROGET PROGRAM ARDUINO LD ;18;10.30;290;128
0-Scolastico;03R;9788808320216;32021;"MIRRI""PARENTE*FIS.AMBIENT 2E 3/4 LD ";19;21.81;0;272
0-Scolastico;03R;9788808992222;99222;"MIRRI""PARENTE*FIS.AMBIENT 2E 5   LD ";21;25.91;0;296
0-Scolastico;03R;9788808769688;76968;"MIRRI""PARENTE*FIS.AMBIENT 3/4    LD ";14;19.20;510;232
0-Scolastico;03R;9788808634733;63473;"MIRRI""PARENTE*FIS.AMBIENT 5      LD ";14;25.50;540;200
0-Scolastico;03Z;9788808920881;92088;MONTI*IURIS TANT RIM 2E CIV+COM LDM ;17;28.90;940;544
0-Scolastico;03Z;9788808995100;99510;MONTI*IURIS TANT RIM 2E PUBBLIC LDM ;17;22.90;650;368
0-Scolastico;03Z;9788808820945;82094;MONTI*IURIS TANTUM 2ED CIV+COMM LDM ;17;28.90;870;496
0-Scolastico;03Z;9788808964755;96475;MONTI*IURIS TANTUM 2ED PUBBLICO LDM ;17;23.90;780;448
0-Scolastico;03Z;9788808363565;36356;MONTI*PER QUEST MOT RIM DIR CIV LDM ;21;39.80;1400;808
0-Scolastico;03Z;9788808493286;49328;MONTI*PER QUEST MOT RIM DIR PUB LDM ;21;25.81;0;512
0-Scolastico;03Z;9788808120243;12024;MONTI*PER QUESTI MOTIVI DIR CIV LDM ;21;19.20;700;400
0-Scolastico;03Z;9788808973917;97391;MONTI*PER QUESTI MOTIVI DIR COM LDM ;21;19.20;670;384
0-Scolastico;03Z;9788808730176;73017;MONTI*PER QUESTI MOTIVI DIR PUB LDM ;21;26.11;0;544
0-Scolastico;03P;9788808090485;09048;"NANNI""FINI*GNATOLOGIA 1 3ED LM (LUC ";99;50.50;700;384
0-Scolastico;03P;9788808177360;17736;"NANNI""FINI*GNATOLOGIA 2 LM (LUC)    ";96;49.00;780;352
0-Scolastico;03K;9788808191748;19174;OLIVERIO*MONDO SC.UMAN PSIC.ANT.LMS ;12;27.20;820;384
0-Scolastico;03K;9788808935564;93556;OLIVERIO*PSYCHE II BIENNIO      LDM ;15;23.50;790;368
0-Scolastico;03T;9788808354808;35480;"OLLARI""MEINI*GESTIONE PROGETTO  LMS ";14;13.80;350;120
0-Scolastico;03T;9788808141699;14169;OLLARI*CORSO SISTEMI 1           LD ;13;18.90;490;224
0-Scolastico;03T;9788808145291;14529;OLLARI*CORSO SISTEMI 2           LD ;13;17.40;460;200
0-Scolastico;03T;9788808145338;14533;OLLARI*CORSO SISTEMI 3           LD ;13;19.20;500;232
0-Scolastico;03T;9788808520081;52008;OLLARI*GESTIONE PROGETTO 2ED    LDM ;21;14.80;390;176
0-Scolastico;03C;9788808921154;92115;PACI*NOUV VOYAGES (CLT)          LD ;15;24.50;830;304
0-Scolastico;03L;9788808164384;16438;PAGANO E AL*BIOTECNOLOGIE       LDM ;14;16.40;400;160
0-Scolastico;03A;9788808264343;26434;PANEBIANCO*LETTERAU VERDE 3      LD ;12;28.90;1480;848
0-Scolastico;03A;9788808221049;22104;PANEBIANCO*LETTERAUT CNF 3+CONT LMS ;11;51.50;2720;1520
0-Scolastico;03A;9788808500960;50096;PANEBIANCO*LETTERAUT COMM UFF.PROD. ;13;5.00;0;0
0-Scolastico;03A;9788808062017;06201;PANEBIANCO*LETTERAUTORI 1 LMS       ;11;36.70;1860;1072
0-Scolastico;03A;9788808320827;32082;PANEBIANCO*LETTERAUTORI 2 LMS       ;11;38.40;1900;1088
0-Scolastico;03A;9788808120915;12091;PANEBIANCO*LETTERAUTORI 3 LMS       ;11;38.40;1930;1104
0-Scolastico;03A;9788808120953;12095;PANEBIANCO*LETTERAUTORI CONTEMP LMS ;11;16.00;790;416
0-Scolastico;03A;9788808276261;27626;PANEBIANCO*LETTERAUTORI ORIGINI LMS ;12;8.20;250;112
0-Scolastico;03A;9788808076298;07629;PANEBIANCO*TESTI SC. CNF.1+2 LM     ;09;47.50;2430;1368
0-Scolastico;03A;9788808125231;12523;PANEBIANCO*TESTI SC. CNF.3+4 LM     ;09;46.50;2300;1312
0-Scolastico;03A;9788808125255;12525;PANEBIANCO*TESTI SC. CNF.5+6+7 LM   ;09;70.00;3580;2056
0-Scolastico;03A;9788808679949;67994;PANEBIANCO*VIV LET PLUS 1       LDM ;21;29.80;1350;984
0-Scolastico;03A;9788808232854;23285;PANEBIANCO*VIV LET PLUS 1+COMM  LDM ;21;38.00;1940;1312
0-Scolastico;03A;9788808763839;76383;PANEBIANCO*VIV LET PLUS 2       LDM ;21;29.21;0;912
0-Scolastico;03A;9788808391865;39186;PANEBIANCO*VIV LET PLUS CNF 3+4 LDM ;21;38.90;2000;1336
0-Scolastico;03A;9788808555885;55588;PANEBIANCO*VIV LET PLUS STRUMENT LD ;21;12.01;0;300
0-Scolastico;03A;9788808620972;62097;PANEBIANCO*VIV LET(VER2E) 1     LDM ;19;26.00;1300;752
0-Scolastico;03A;9788808966438;96643;PANEBIANCO*VIV LET(VER2E) 1+CO  LDM ;19;33.00;1900;1072
0-Scolastico;03A;9788808692634;69263;PANEBIANCO*VIV LET(VER2E) 2     LDM ;19;26.00;1360;784
0-Scolastico;03A;9788808947840;94784;PANEBIANCO*VIV LET(VER2E) 3     LDM ;19;33.60;1760;1024
0-Scolastico;03A;9788808879318;87931;PANEBIANCO*VIV LET(VER2E) IMPARARE  ;19;10.70;520;240
0-Scolastico;03A;9788808918581;91858;PANEBIANCO*VIV LET(VER2E) STRU  LDM ;19;10.80;520;240
0-Scolastico;03A;9788808994943;99494;PANEBIANCO*VIV LET(VER2E) VERS ESAM ;19;7.90;0;120
0-Scolastico;03Q;9788808237392;23739;PAOLA*MATEMAT DAPPER VOL B      LDM ;16;29.50;920;536
0-Scolastico;03Q;9788808937384;93738;PAOLA*MATEMAT DAPPER VOL C      LDM ;17;22.60;850;400
0-Scolastico;03D;9788808194893;19489;PAOLINELLI*TALKING BUSINESS LMS (CL ;12;33.20;760;384
0-Scolastico;03H;9788808920362;92036;PAOLUCCI*NOSTRA STOR (TASC3E) 1 LDM ;20;22.10;740;416
0-Scolastico;03H;9788808950796;95079;PAOLUCCI*NOSTRA STOR (TASC3E) 2 LDM ;20;22.70;740;416
0-Scolastico;03H;9788808413390;41339;PAOLUCCI*NOSTRA STOR (TASC3E) 3 LDM ;20;24.20;850;480
0-Scolastico;03H;9788808540645;54064;PAOLUCCI*NOSTRA STOR (TASC3E) IMP 1 ;20;8.50;290;128
0-Scolastico;03H;9788808638533;63853;PAOLUCCI*NOSTRA STOR (TASC3E) IMP 2 ;20;8.50;260;112
0-Scolastico;03H;9788808961563;96156;PAOLUCCI*NOSTRA STOR (TASC3E) IMP 3 ;20;8.50;290;128
0-Scolastico;03H;9788808435163;43516;PAOLUCCI*ST.IN TASCA ROSS 2ED 3 LDM ;16;21.40;600;384
0-Scolastico;03H;9788808536556;53655;PAOLUCCI*ST.IN TASCA ROSS 2ED 4 LDM ;16;22.20;640;384
0-Scolastico;03H;9788808736550;73655;PAOLUCCI*ST.IN TASCA ROSS 2ED 5 LDM ;16;23.20;600;448
0-Scolastico;03N;9788808236760;23676;"PASQUETTO""PATRONE*FOND.CHIM FIS LMS ";12;31.50;650;368
0-Scolastico;03L;9788808058294;05829;PAVONE*BIO MICROBIO (CON.MICR3E)LMS ;12;35.30;980;456
0-Scolastico;03E;9788808196743;19674;PEREZ-NAVARRO*ABIERTAMENTE 1    LDM ;13;19.00;470;208
0-Scolastico;03E;9788808900081;90008;PEREZ-NAVARRO*ABIERTAMENTE 2    LDM ;13;19.00;470;216
0-Scolastico;03L;9788808695376;69537;PHELAN*BIOLOGIA DA BIOL A CORPO LDM ;17;27.20;740;328
0-Scolastico;03L;9788808837721;83772;PHELAN*SC.NAT COMPLESSITA INTER LDM ;16;25.90;800;296
0-Scolastico;03L;9788808337733;33773;PHELAN*SC.NAT MODELLI CHIM GEN  LDM ;16;28.30;840;312
0-Scolastico;03L;9788808537720;53772;PHELAN*SC.NAT TRASF MAT E CORPO LDM ;16;29.50;880;328
0-Scolastico;03L;9788808265722;26572;PICKERING*BIOL SINT.(UNITUTOR)      ;14;13.90;390;176
0-Scolastico;03S;9788808920904;92090;PIDATELLA*CORSO MECC/MACCH 2ED 1 LD ;17;37.00;1010;576
0-Scolastico;03S;9788808268976;26897;PIDATELLA*CORSO MECC/MACCH 2ED 2 LD ;18;38.40;860;560
0-Scolastico;03S;9788808406019;40601;PIDATELLA*CORSO MECC/MACCH 2ED 3 LD ;18;38.60;1000;560
0-Scolastico;03E;9788808820976;82097;PIEROZZI*BUEN VIAJE 3ED         LDM ;17;31.70;650;296
0-Scolastico;03E;9788808320575;32057;PIEROZZI*TRATO HECHO 2ED        LDM ;19;32.10;830;336
0-Scolastico;03E;9788808494412;49441;POLETTINI*JUNTOS (ACC2E) 3      LDM ;18;20.40;470;184
0-Scolastico;03E;9788808848512;84851;PONZI*LITERATURA TU TIEMPO 1    LDM ;21;19.80;860;352
0-Scolastico;03E;9788808464507;46450;PONZI*LITERATURA TU TIEMPO 2    LDM ;21;19.81;0;296
0-Scolastico;03E;9788808420688;42068;PONZI*TU TIEMPO                 LDM ;19;32.10;1110;456
0-Scolastico;03N;9788808797179;79717;POSCA*CHIMICA PIU EQUIL ELETTR  LDM ;17;22.80;460;248
0-Scolastico;03N;9788808509086;50908;POSCA*CHIMICA PIU MOLE NOMENCL  LDM ;17;23.80;520;288
0-Scolastico;03N;9788808652805;65280;POSCA*CHIMICA PIU MOLE/ELETTR   LDM ;18;39.90;910;520
0-Scolastico;03N;9788808342676;34267;POSCA*CHIMICA PIU ORG           LDM ;17;17.40;340;176
0-Scolastico;03N;9788808519276;51927;POSCA*CHIMICA PIU POLIM MATER S LDM ;17;11.40;240;96
0-Scolastico;03N;9788808654939;65493;POSCA*CHIMICA PIU STR.ATOM ELET LDM ;17;35.80;810;456
0-Scolastico;03N;9788808665706;66570;POSCA*CHIMICA PIU STR.ATOM ORG  LDM ;17;47.50;1080;616
0-Scolastico;03U;9788808620361;62036;PULVIRENTI*ARTELOGIA 1          LDM ;21;34.00;1710;552
0-Scolastico;03U;9788808812490;81249;PULVIRENTI*ARTELOGIA 2          LDM ;21;35.00;1420;456
0-Scolastico;03U;9788808675446;67544;PULVIRENTI*ARTELOGIA 3          LDM ;20;38.01;0;600
0-Scolastico;03U;9788808389329;38932;PULVIRENTI*ARTELOGIA IMPARARE 1     ;21;14.80;650;240
0-Scolastico;03U;9788808203342;20334;PULVIRENTI*ARTELOGIA IMPARARE 2     ;21;14.80;610;224
0-Scolastico;03U;9788808408907;40890;PULVIRENTI*ARTELOGIA IMPARARE 3     ;21;14.81;0;264
0-Scolastico;03N;9788808196378;19637;QUAGLIERINI*CHIM FIBRE TESS 2ED LMS ;12;29.80;970;352
0-Scolastico;03N;9788808202734;20273;QUAGLIERINI*CHIM/TEC 2E FIBRE LMS   ;12;13.70;300;136
0-Scolastico;03N;9788808063694;06369;QUAGLIERINI*CHIM/TEC 2E FORMARE LMS ;12;14.60;320;144
0-Scolastico;03N;9788808202499;20249;QUAGLIERINI*CHIM/TEC 2E INTROD  LMS ;12;8.00;150;64
0-Scolastico;03N;9788808302502;30250;QUAGLIERINI*CHIM/TEC 2E PITTURA LMS ;12;9.00;170;72
0-Scolastico;03N;9788808106049;10604;QUAGLIERINI*MERCEOLOGIA TESS 2ED LM ;92;43.90;940;488
0-Scolastico;03Q;9788808920553;92055;QUARTERONI*DELFINI EOLIE         LD ;19;16.20;480;248
0-Scolastico;03N;9788808165152;16515;RANALDI*CHIMICA ORGANICA        LDM ;14;18.20;440;160
0-Scolastico;03Z;9788808520067;52006;RAZZOLI*PERC DIR EC 2ED 1  (CLT LDM ;20;21.01;0;304
0-Scolastico;03Z;9788808712066;71206;RAZZOLI*PERC DIR EC 2ED 2  (CLT LDM ;21;21.01;0;304
0-Scolastico;03Z;9788808820921;82092;RAZZOLI*PERC DIR LEG 2ED 3/4 (C LDM ;17;28.30;910;408
0-Scolastico;03Z;9788808616371;61637;RAZZOLI*PERC DIR LEG 2ED 5 (CLT LDM ;17;20.00;620;280
0-Scolastico;03P;9788808920225;92022;RECCHIA*SC TECN MAT DENTAL (LUC LDM ;19;25.81;0;288
0-Scolastico;03P;9788808264008;26400;RECCHIA*SCIENZE MAT DENTALI (LU LMS ;13;46.70;950;544
0-Scolastico;03K;9788808444127;44412;REGA*ESSERE UMANI 5 SOC/ANTROP  LDM ;20;30.50;1110;592
0-Scolastico;03K;9788808375605;37560;REGA*ESSERE UMANI 5 SOC/PEDAG   LDM ;20;33.70;1360;736
0-Scolastico;03K;9788808357007;35700;REGA*ESSERE UMANI IIB PSI/ANTRO LDM ;20;28.60;1030;584
0-Scolastico;03K;9788808720368;72036;REGA*ESSERE UMANI IIB PSI/PEDAG LDM ;20;37.70;1350;768
0-Scolastico;03K;9788808942661;94266;REGA*ESSERE UMANI ROS (PAN2E) U LDM ;19;34.81;0;768
0-Scolastico;03K;9788808937582;93758;REGA*PANORAMI ANTROP/PEDAG CONF LDM ;16;32.30;1260;672
0-Scolastico;03K;9788808135858;13585;REGA*PANORAMI ANTROP/PEDAGOGIA  LDM ;16;35.70;1200;688
0-Scolastico;03K;9788808537584;53758;REGA*PANORAMI ANTROPOLOGIA      LDM ;16;27.00;840;520
0-Scolastico;03K;9788808737588;73758;REGA*PANORAMI ANTROPOLOGIA CONF LDM ;16;28.70;1010;528
0-Scolastico;03K;9788808235855;23585;REGA*PANORAMI ED.ROSSA          LDM ;16;34.40;1200;752
0-Scolastico;03C;9788808512413;51241;REVELLINO*ABC ENTREP PLUS (CLT) LDM ;20;32.00;1000;528
0-Scolastico;03C;9788808620484;62048;REVELLINO*ABC ENTREPRISE (CLT)  LDM ;19;30.40;900;480
0-Scolastico;03C;9788808167927;16792;REVELLINO*ENFANTS (CLT)          LD ;15;25.20;800;352
0-Scolastico;03C;9788808420343;42034;REVELLINO*ENFANTS 2ED (CLT)     LDM ;20;25.20;670;352
0-Scolastico;03C;9788808521125;52112;REVELLINO*FILIERE ES (CLT)      LDM ;16;23.20;830;304
0-Scolastico;03D;9788808721068;72106;REVELLINO*GROWING INTO OLD (CLT LDM ;16;28.50;900;400
0-Scolastico;03D;9788808520647;52064;REVELLINO*LET S DO BUSINESS (CL LDM ;17;29.81;0;416
0-Scolastico;03C;9788808455482;45548;REVELLINO*MIROIRS 1             LDM ;20;26.60;1130;424
0-Scolastico;03C;9788808475060;47506;REVELLINO*MIROIRS 2             LDM ;20;28.80;1160;440
0-Scolastico;03C;9788808420589;42058;REVELLINO*MIROIRS FICH+1        LDM ;20;31.20;1410;520
0-Scolastico;03C;9788808319418;31941;REVELLINO*MIROIRS FICHES         LD ;20;7.00;270;96
0-Scolastico;03C;9788808348784;34878;REVELLINO*MIROIRS IMPARARE          ;20;11.80;610;224
0-Scolastico;03D;9788808520920;52092;REVELLINO*SPORT GENERATION (CLT LDM ;17;20.00;750;272
0-Scolastico;03D;9788808720672;72067;REVELLINO*STEP INTO SOCIAL (CLT LDM ;18;26.30;910;408
0-Scolastico;03M;9788808363947;36394;"RICCI""LUCCHI*TERRA INTR2E 5ANNO LDM ";19;11.50;330;112
0-Scolastico;03M;9788808746689;74668;"RICCI""LUCCHI*TERRA INTR2E IIBIE LDM ";19;14.50;450;160
0-Scolastico;03M;9788808766267;76626;"RICCI""LUCCHI*TERRA INTR2E TRIEN LDM ";19;22.90;720;264
0-Scolastico;03M;9788808190024;19002;RICCI-LUCCHI*LA TERRA B         LDM ;13;20.40;590;192
0-Scolastico;03M;9788808234964;23496;RICCI-LUCCHI*LA TERRA C          LD ;14;11.90;350;120
0-Scolastico;03X;9788808420367;42036;RIGHI-BELLOTTI*EC GLOB RIM 2E 1 LDM ;20;27.60;970;560
0-Scolastico;03X;9788808892522;89252;RIGHI-BELLOTTI*EC GLOB RIM 2E 2 LDM ;20;23.70;900;512
0-Scolastico;03X;9788808520845;52084;RIGHI-BELLOTTI*ECON GLOBA RIM 1  LD ;17;27.80;970;560
0-Scolastico;03X;9788808902498;90249;RIGHI-BELLOTTI*ECON GLOBA RIM 2  LD ;17;21.80;890;416
0-Scolastico;03X;9788808191052;19105;RIGHI-BELLOTTI*ECON PUBBL MODER LDM ;14;23.30;780;416
0-Scolastico;03X;9788808468697;46869;RIGHI-BELLOTTI*MONDO EC (MD2E 5 LDM ;20;22.40;810;464
0-Scolastico;03X;9788808220493;22049;RIGHI-BELLOTTI*MONDO EC 3/4     LDM ;20;25.50;900;512
0-Scolastico;03N;9788808435484;43548;"RIPPA""RICCIOTTI*CHIMIC VIT PLUS LDM ";14;22.60;630;256
0-Scolastico;03N;9788808253125;25312;"RIPPA""RICCIOTTI*CHIMICA VITA    LDM ";14;17.80;480;160
0-Scolastico;03N;9788808142931;14293;RIPPA*CHIM.RIPPA BLU II BI 1 (B LDM ;12;20.70;730;240
0-Scolastico;03N;9788808143075;14307;RIPPA*CHIM.RIPPA BLU II BI 2 (B LDM ;12;19.30;660;244
0-Scolastico;03N;9788808142894;14289;RIPPA*CHIM.RIPPA BLU II BIEN (B LDM ;12;30.00;1110;416
0-Scolastico;03N;9788808265340;26534;RIPPA*CHIM.RIPPA BLU+TE IIBI (B LDM ;12;43.90;1370;512
0-Scolastico;03N;9788808195746;19574;RIPPA*CHIM.RIPPA BLU+TER IIBI (B LD ;12;36.70;1360;512
0-Scolastico;03N;9788808076014;07601;RIPPA*CHIMICA DI RIPPA LM (BOV)     ;05;42.10;1150;608
0-Scolastico;03N;9788808621078;62107;RIPPA*NUOVA CHIMICA BLU 3 (BOV) LDM ;16;18.40;470;200
0-Scolastico;03N;9788808837936;83793;RIPPA*NUOVA CHIMICA BLU 3/4 (BO LDM ;16;34.30;1000;432
0-Scolastico;03N;9788808937933;93793;RIPPA*NUOVA CHIMICA BLU 4 (BOV) LDM ;16;24.60;750;320
0-Scolastico;03N;9788808307347;30734;RIPPA*VIAGGIO CHIMICA STRUT/EL  LDM ;21;32.91;0;384
0-Scolastico;03N;9788808655585;65558;RIPPA*VIAGGIO CHIMICA STRUT/ORG LDM ;21;34.91;0;440
0-Scolastico;03P;9788808737885;73788;RODATO*AL OGGI  ENO/SALA 5 (CLT LDM ;16;23.00;860;320
0-Scolastico;03P;9788808762948;76294;RODATO*AL OGGI 2ED 5 ANNO (CLT) LDM ;20;22.80;740;320
0-Scolastico;03P;9788808720481;72048;RODATO*AL OGGI 2ED IIBIEN (CLT) LDM ;19;33.10;1280;544
0-Scolastico;03P;9788808734891;73489;RODATO*ALIM TERR 5 ANNO (CLT)   LDM ;14;18.00;660;288
0-Scolastico;03P;9788808390974;39097;RODATO*ALIM TURISMO 5 ANNO (CLT LDM ;20;22.20;670;288
0-Scolastico;03P;9788808510877;51087;RODATO*ALIM TURISMO II BIEN (CL LDM ;19;33.10;1270;544
0-Scolastico;03P;9788808937889;93788;RODATO*ALIMEN TURISMO 5 (CLT)   LDM ;16;20.20;700;256
0-Scolastico;03P;9788808194817;19481;RODATO*ALIMENTAZ E TERRIT (CLT) LDM ;12;35.90;1240;604
0-Scolastico;03P;9788808160546;16054;RODATO*ALIMENTI RISTORAZ LM (CLT)  K;09;26.50;700;352
0-Scolastico;03P;9788808534903;53490;RODATO*CONOSCERE AL 5 ANNO (CLT LDM ;14;17.80;660;288
0-Scolastico;03P;9788808261601;26160;RODATO*SC.CULT.ALIM QUADERNO LM (CL ;13;9.50;340;144
0-Scolastico;03G;9788808620873;62087;RODIGHIERO*PAROLE ALATE 1       LDM ;20;36.70;1970;832
0-Scolastico;03G;9788808433947;43394;RODIGHIERO*PAROLE ALATE 1+PERC  LDM ;20;44.20;1610;1040
0-Scolastico;03G;9788808854865;85486;RODIGHIERO*PAROLE ALATE 2       LDM ;20;42.40;1230;896
0-Scolastico;03G;9788808306692;30669;RODIGHIERO*PAROLE ALATE 3       LDM ;20;42.90;1280;928
0-Scolastico;03G;9788808633736;63373;RODIGHIERO*PAROLE ALATE PERCORSI LD ;20;10.60;460;208
0-Scolastico;03D;9788808090836;09083;"ROGGI""PICKING=BIOCHEM VOL.U LM      ";01;26.60;580;304
0-Scolastico;03R;9788808160263;16026;ROMENI*FISICA CAMB.CLIMATICI     LD ;14;11.60;350;120
0-Scolastico;03R;9788808136596;13659;ROMENI*FISICA CONCETTI 5 ANNO   LDM ;15;15.30;400;192
0-Scolastico;03R;9788808236593;23659;ROMENI*FISICA CONCETTI II BIEN  LDM ;15;25.40;760;376
0-Scolastico;03R;9788808621207;62120;ROMENI*FISICA CONCETTI U        LDM ;15;36.80;1100;552
0-Scolastico;03R;9788808290335;29033;ROMENI*FISICA INTORNO 5ANNO     LDM ;19;18.60;570;264
0-Scolastico;03R;9788808920485;92048;ROMENI*FISICA INTORNO IIBIENNIO LDM ;19;30.00;870;496
0-Scolastico;03R;9788808221131;22113;ROMENI*FISICA REALTA.BLU 2ED 1  LDM ;17;34.10;1000;576
0-Scolastico;03R;9788808832801;83280;ROMENI*FISICA REALTA.BLU 2ED 2  LDM ;17;29.00;700;432
0-Scolastico;03R;9788808537416;53741;ROMENI*FISICA REALTA.BLU 2ED 3  LDM ;17;33.20;820;472
0-Scolastico;03R;9788808835154;83515;ROMENI*FISICA TUTTI GIORNI 3    LDM ;14;30.90;870;400
0-Scolastico;03R;9788808935151;93515;ROMENI*FISICA TUTTI GIORNI 4    LDM ;14;31.50;880;400
0-Scolastico;03R;9788808335166;33516;ROMENI*FISICA TUTTI GIORNI 5    LDM ;14;27.00;730;352
0-Scolastico;03Z;9788808220950;22095;RONCHETTI*CORSO DIR 3E CIV+COM  LDM ;17;30.90;1140;608
0-Scolastico;03Z;9788808138392;13839;RONCHETTI*CORSO DIR 3E PUBBLIC  LDM ;17;19.80;830;360
0-Scolastico;03Z;9788808463470;46347;RONCHETTI*DIR ECON POLIT 3ED 1  LDM ;17;20.60;860;376
0-Scolastico;03Z;9788808852281;85228;RONCHETTI*DIR ECON POLIT 3ED 2  LDM ;17;20.50;690;368
0-Scolastico;03Z;9788808725721;72572;RONCHETTI*DIR ECON POLIT 3ED 3  LDM ;17;23.40;790;416
0-Scolastico;03Z;9788808544452;54445;RONCHETTI*DIR ECON POLIT 4ED 1  LDM ;20;20.30;890;384
0-Scolastico;03Z;9788808518620;51862;RONCHETTI*DIR ECON POLIT 4ED 2  LDM ;20;20.20;890;384
0-Scolastico;03Z;9788808499042;49904;RONCHETTI*DIR ECON POLIT 4ED 3  LDM ;20;22.50;900;480
0-Scolastico;03Z;9788808620576;62057;RONCHETTI*DIR ECON SPORT 1      LDM ;19;29.00;1160;624
0-Scolastico;03Z;9788808206053;20605;RONCHETTI*DIR ECON SPORT 2      LDM ;19;21.90;840;448
0-Scolastico;03Z;9788808920942;92094;RONCHETTI*DIR LEG TUR 3ED 3/4   LDM ;17;29.80;1160;624
0-Scolastico;03Z;9788808442130;44213;RONCHETTI*DIR LEG TUR 3ED 5     LDM ;17;22.10;840;440
0-Scolastico;03Z;9788808820297;82029;RONCHETTI*DIR LEG TUR 4ED 1     LDM ;20;29.10;1190;640
0-Scolastico;03Z;9788808726926;72692;RONCHETTI*DIR LEG TUR 4ED 2     LDM ;20;22.50;900;480
0-Scolastico;03X;9788808320957;32095;RONCHETTI*ECONOMIA 3ED          LDM ;18;27.90;1020;552
0-Scolastico;03P;9788808147721;14772;ROSSETTI*OPTOMETRIA CONTATTOL 2E LM ;03;48.50;940;496
0-Scolastico;03K;9788808191229;19122;ROSSI*SCIENZE UMANE VOCE CL LM (CLT ;12;12.50;340;144
0-Scolastico;03K;9788808700179;70017;ROSSI*SGUARDI SC.UM. ECON 5 (CLT LD ;14;36.40;940;504
0-Scolastico;03K;9788808600172;60017;ROSSI*SGUARDI SC.UMANE 5 LMS(CLT)   ;13;50.50;2110;1088
0-Scolastico;03N;9788808034755;03475;"RUBINO""COZZI*STECHIO&LAB VOL.2 LM   ";01;17.00;450;216
0-Scolastico;03N;9788808202871;20287;RUBINO*BASI CHIM ANALIT LABOR LMS   ;12;17.40;480;224
0-Scolastico;03N;9788808196446;19644;RUBINO*BASI CHIM ANALIT TEORIA LMS  ;12;24.20;560;320
0-Scolastico;03R;9788808143532;14353;"RUFFO""LANOTTE*LEZ FIS AZZ 2E 1  LDM ";21;32.41;0;544
0-Scolastico;03R;9788808392510;39251;"RUFFO""LANOTTE*LEZ FIS AZZ 2E 2  LDM ";21;20.41;0;296
0-Scolastico;03R;9788808920263;92026;"RUFFO""LANOTTE*LEZ FIS AZZ 2E U  LDM ";19;43.11;0;720
0-Scolastico;03R;9788808737687;73768;"RUFFO""LANOTTE*LEZ FISICA AZZ 1  LDM ";16;31.80;1130;512
0-Scolastico;03R;9788808937681;93768;"RUFFO""LANOTTE*LEZ FISICA AZZ 2  LDM ";16;18.00;530;232
0-Scolastico;03R;9788808895646;89564;"RUFFO""LANOTTE*LEZ FISICA AZZ 2P LDM ";18;21.40;860;312
0-Scolastico;03R;9788808637024;63702;"RUFFO""LANOTTE*LEZ FISICA AZZ U  LDM ";16;41.20;1470;664
0-Scolastico;03L;9788808128133;12813;SADAVA#BIOLOGIA A+B LM              ;10;29.50;890;400
0-Scolastico;03L;9788808128331;12833;SADAVA#BIOLOGIA A+B LMM             ;10;34.90;920;408
0-Scolastico;03L;9788808128225;12822;SADAVA#BIOLOGIA B LM                ;10;20.00;540;240
0-Scolastico;03L;9788808128270;12827;SADAVA#BIOLOGIA C LM                ;10;22.60;630;264
0-Scolastico;03L;9788808128157;12815;SADAVA#BIOLOGIA C+D LM              ;10;29.00;880;368
0-Scolastico;03L;9788808128294;12829;SADAVA#BIOLOGIA D LM                ;10;12.30;320;120
0-Scolastico;03L;9788808128171;12817;SADAVA#BIOLOGIA I VIVENTI LM        ;10;14.90;480;168
0-Scolastico;03L;9788808128355;12835;SADAVA#BIOLOGIA I VIVENTI LMM       ;10;22.30;490;168
0-Scolastico;03L;9788808620897;62089;SADAVA*BIOCHEM BIOTECH CLIL     LDM ;18;16.00;470;168
0-Scolastico;03L;9788808177094;17709;SADAVA*BIOL BLU AMBIENTE        LDM ;14;13.00;360;128
0-Scolastico;03L;9788808189301;18930;SADAVA*BIOL BLU BASI MOL        LDM ;12;17.00;440;160
